ESTIMATEDTOTALACRES,ORIGINSLOPE,ORIGINASPECT,ORIGINELEVATION,SPRUCE,MUNDRA,GRASS,BRUSH,HARD,LEAF,UNKNOWN,OTHER
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,1,0,0,0
0.2,0-25,S,0-500,0,0,1,0,0,0,0,0
0.5,0-25,Flat,0-500,0,0,0,0,1,0,0,0
0.3,0-25,Flat,0-500,0,0,1,0,0,0,0,0
1222,0-25,NW,501-1500,0,0,0,0,0,0,1,0
0.4,0-25,S,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,N,0-500,0,0,1,0,0,0,0,0
10,0-25,Flat,0501-1500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.1,26-40,E,0-500,0,0,1,0,0,0,0,0
0.2,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.1,0-25,S,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,N,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
0.9,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,N,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,N,1501-2500,0,0,1,0,0,0,0,0
1.3,0-25,W,0-500,0,0,1,0,0,0,0,0
0.2,0-25,SE,501-1500,0,0,1,0,0,0,0,0
2,56-75,S,0-500,0,0,0,0,1,0,0,0
0.2,0-25,NW,0-500,0,0,0,0,1,0,0,0
0.3,0-25,SW,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
0.2,0-25,S,0-500,0,0,0,0,1,0,0,0
0.2,0-25,SW,501-1500,0,0,1,0,0,0,0,0
0,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
1.8,0-25,Flat,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,S,0-500,0,0,0,0,1,0,0,0
2142.8,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
0.5,0-25,Flat,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,NW,501-1500,0,0,0,0,1,0,0,0
0.3,0-25,Flat,0-500,0,0,0,0,1,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
820,0-25,N,501-1500,0,0,1,0,0,0,0,0
0.2,0-25,NW,1501-2500,1,0,0,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,S,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,N,501-1500,0,0,0,0,0,0,0,1
0.1,0-25,NW,501-1500,1,0,0,0,0,0,0,0
100,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,41-55,S,0-500,0,0,1,0,0,0,0,0
0.1,0-25,N,0-500,0,0,0,0,1,0,0,0
29,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,SW,0-500,0,0,0,0,1,0,0,0
45.2,26-40,West,0501-1500,0,0,1,0,0,0,0,0
0.1,0-25,W,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,NW,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,SE,0-500,0,0,0,0,1,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,N,1501-2500,0,0,0,0,0,0,1,0
0.1,0-25,N,1501-2500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.6,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
0.8,0-25,N,501-1500,0,0,0,0,0,0,1,0
0.3,0-25,SE,0-500,0,0,1,0,0,0,0,0
0.5,0-25,S,0-500,0,0,1,0,0,0,0,0
1.6,41-55,S,501-1500,0,0,0,0,1,0,0,0
1.2,0-25,S,501-1500,0,0,1,0,0,0,0,0
0.5,26-40,SW,0-500,0,0,1,0,0,0,0,0
15,0-25,SE,0-500,0,0,1,0,0,0,0,0
1,0-25,W,0-500,0,0,1,0,0,0,0,0
0.5,0-25,NW,501-1500,0,0,1,0,0,0,0,0
303,0-25,S,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,1,0
505.2,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,W,501-1500,1,0,0,0,0,0,0,0
136.5,0-25,Flat,0-500,1,0,0,0,0,0,0,0
124,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,N,1501-2500,0,0,1,0,0,0,0,0
1.2,0-25,N,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,N,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,NW,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,N,0-500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,1,0
0.2,0-25,N,1501-2500,0,0,1,0,0,0,0,0
100,Unknown,Flat,0-500,0,0,0,0,0,0,1,0
2,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,N,501-1500,1,0,0,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
2,0-25,E,1501-2500,0,0,0,0,1,0,0,0
33.8,0-25,East,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,NW,0-500,1,0,0,0,0,0,0,0
0.2,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
23.2,0-25,Flat,0-500,0,1,0,0,0,0,0,0
50,0-25,SW,0-500,1,0,0,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,N,0-500,0,0,0,0,1,0,0,0
0.1,0-25,NE,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,N,0-500,0,0,0,0,0,0,0,1
0.1,0-25,S,0-500,0,0,0,0,1,0,0,0
0.1,0-25,SE,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,NE,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,N,501-1500,0,0,1,0,0,0,0,0
0.3,41-55,NE,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,N,501-1500,0,0,1,0,0,0,0,0
1,0-25,SE,1501-2500,0,0,0,0,1,0,0,0
0.1,0-25,NE,501-1500,1,0,0,0,0,0,0,0
5,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.2,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,E,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,0,0,0,0,0,1
0.1,0-25,E,501-1500,0,0,0,0,1,0,0,0
0.1,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,South West,0-500,0,0,0,0,0,0,1,0
0.1,0-25,SE,1501-2500,0,0,0,0,0,0,1,0
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,26-40,S,1501-2500,0,0,0,0,1,0,0,0
0.1,0-25,S,501-1500,0,0,0,0,0,0,0,1
0.1,0-25,NE,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
1,0-25,SE,501-1500,0,0,1,0,0,0,0,0
94.6,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
0.3,0-25,N,0-500,1,0,0,0,0,0,0,0
0.1,56-75,SE,0-500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,1501-2500,0,1,0,0,0,0,0,0
0.1,0-25,NW,0-500,0,0,0,0,0,0,0,1
0.1,Unknown,Flat,0-500,0,0,0,0,0,0,1,0
15.4,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NE,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,26-40,S,2501-3500,0,0,0,0,0,0,0,1
14.5,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,1
1,0-25,W,2501-3500,0,0,0,0,1,0,0,0
0.1,0-25,SE,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,N,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,West,2501-3500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,S,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,0,0,0,0,1,0
0.1,0-25,South West,0501-1500,1,0,0,0,0,0,0,0
122.8,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
916.7,56-75,S,1501-2500,0,0,0,0,1,0,0,0
52.5,26-40,N,501-1500,0,0,0,0,0,0,0,1
777.5,41-55,S,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,E,0-500,0,0,0,0,1,0,0,0
0.1,0-25,N,0-500,0,0,1,0,0,0,0,0
2,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,South East,0501-1500,1,0,0,0,0,0,0,0
782.9,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
2,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
5.3,0-25,East,0501-1500,1,0,0,0,0,0,0,0
2,26-40,South East,0501-1500,1,0,0,0,0,0,0,0
2,26-40,North East,0501-1500,1,0,0,0,0,0,0,0
1493.9,0-25,N,501-1500,1,0,0,0,0,0,0,0
181.2,0-25,Flat,0-500,1,0,0,0,0,0,0,0
984,0-25,S,1501-2500,0,0,0,0,1,0,0,0
2,26-40,North West,1501-2500,1,0,0,0,0,0,0,0
25.9,0-25,E,1501-2500,1,0,0,0,0,0,0,0
311.9,26-40,NW,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,2501-3500,1,0,0,0,0,0,0,0
0.3,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
100.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
19719,0-25,NW,501-1500,0,0,0,0,0,0,0,1
920,0-25,Flat,0-500,1,0,0,0,0,0,0,0
484.9,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.2,0-25,W,1501-2500,1,0,0,0,0,0,0,0
27.7,0-25,Flat,0-500,1,0,0,0,0,0,0,0
144.1,26-40,South East,1501-2500,1,0,0,0,0,0,0,0
20.3,56-75,E,1501-2500,0,0,1,0,0,0,0,0
577.2,0-25,South,1501-2500,0,1,0,0,0,0,0,0
494.7,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
42.2,0-25,South,1501-2500,0,1,0,0,0,0,0,0
186.7,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,1,0,0,0,0,0,0
752.4,0-25,NW,501-1500,1,0,0,0,0,0,0,0
148.4,0-25,South East,0501-1500,1,0,0,0,0,0,0,0
174.4,26-40,E,501-1500,1,0,0,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,0,0,1,0,0,0
376.2,0-25,Flat,2501-3500,1,0,0,0,0,0,0,0
1092.3,0-25,N,0-500,0,0,0,0,0,0,0,1
1033.1,0-25,N,501-1500,1,0,0,0,0,0,0,0
2157.3,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
920.8,0-25,SE,501-1500,1,0,0,0,0,0,0,0
253.1,0-25,N,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
5,0-25,Flat,0-500,0,0,0,0,0,0,0,1
442.8,0-25,Flat,0-500,0,0,0,0,0,0,0,1
369.8,0-25,N,0-500,0,0,0,0,0,0,0,1
3,0-25,Flat,0-500,1,0,0,0,0,0,0,0
9411,0-25,NE,0-500,1,0,0,0,0,0,0,0
12,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.1,0-25,South,0501-1500,0,0,0,0,0,0,1,0
6.7,0-25,NE,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
2610,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.3,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,E,501-1500,0,0,0,0,0,0,1,0
0.1,0-25,SE,1501-2500,1,0,0,0,0,0,0,0
6505.5,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,South West,0501-1500,1,0,0,0,0,0,0,0
217.7,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
10912.8,0-25,East,0501-1500,1,0,0,0,0,0,0,0
1147.2,26-40,South East,0501-1500,1,0,0,0,0,0,0,0
142.9,0-25,South West,0501-1500,1,0,0,0,0,0,0,0
363.7,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
178.5,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
354.4,0-25,NE,501-1500,0,0,0,0,1,0,0,0
12.7,0-25,Flat,0-500,1,0,0,0,0,0,0,0
3264.8,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
1,0-25,Flat,2501-3500,1,0,0,0,0,0,0,0
669.7,26-40,NW,1501-2500,1,0,0,0,0,0,0,0
17.4,26-40,NW,1501-2500,1,0,0,0,0,0,0,0
30,0-25,Flat,0-500,1,0,0,0,0,0,0,0
1049.3,0-25,NW,501-1500,1,0,0,0,0,0,0,0
0.1,26-40,NW,1501-2500,1,0,0,0,0,0,0,0
401.7,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,North West,1501-2500,1,0,0,0,0,0,0,0
0.6,0-25,SE,501-1500,1,0,0,0,0,0,0,0
202.5,0-25,W,501-1500,0,0,0,0,1,0,0,0
16.7,0-25,NE,0-500,1,0,0,0,0,0,0,0
8021.4,0-25,SE,0-500,0,0,1,0,0,0,0,0
1110,56-75,NE,501-1500,1,0,0,0,0,0,0,0
3733.3,26-40,NE,0-500,0,0,0,0,1,0,0,0
4368.8,0-25,N,0-500,0,0,1,0,0,0,0,0
5006.6,26-40,S,501-1500,1,0,0,0,0,0,0,0
2,26-40,SW,501-1500,1,0,0,0,0,0,0,0
1,0-25,W,0-500,0,0,0,0,0,0,1,0
15,0-25,NW,501-1500,0,0,1,0,0,0,0,0
3,0-25,E,501-1500,1,0,0,0,0,0,0,0
0.1,41-55,W,501-1500,1,0,0,0,0,0,0,0
1088.4,0-25,S,0-500,0,0,0,0,1,0,0,0
0.5,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,56-75,SE,501-1500,0,0,1,0,0,0,0,0
130.3,0-25,Flat,0-500,1,0,0,0,0,0,0,0
1256.6,0-25,Flat,0-500,1,0,0,0,0,0,0,0
6042.1,0-25,S,0-500,1,0,0,0,0,0,0,0
1261.3,0-25,N,0-500,0,0,0,0,0,0,1,0
1320,0-25,N,0-500,1,0,0,0,0,0,0,0
0.5,0-25,E,0-500,0,0,1,0,0,0,0,0
15.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
817.3,0-25,North West,0501-1500,1,0,0,0,0,0,0,0
1,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
96.9,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
1.5,0-25,SW,0-500,0,0,1,0,0,0,0,0
8606.4,0-25,W,501-1500,0,0,0,0,1,0,0,0
0.3,56-75,NE,1501-2500,0,0,0,0,0,0,1,0
0.1,26-40,S,1501-2500,1,0,0,0,0,0,0,0
0.5,0-25,W,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,NE,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,N,501-1500,1,0,0,0,0,0,0,0
3077,0-25,W,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,NW,1501-2500,1,0,0,0,0,0,0,0
10,26-40,E,501-1500,0,0,1,0,0,0,0,0
16.6,0-25,NE,501-1500,1,0,0,0,0,0,0,0
798,0-25,SW,2501-3500,1,0,0,0,0,0,0,0
0.5,0-25,SE,0-500,0,0,1,0,0,0,0,0
49.1,0-25,SW,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
44.9,0-25,NW,501-1500,1,0,0,0,0,0,0,0
0.5,26-40,SW,1501-2500,0,0,0,0,0,0,0,1
5.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,1501-2500,0,0,0,0,0,0,0,1
0.5,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,0
0.2,0-25,Flat,0-500,0,0,0,0,0,0,0,1
3965.6,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
1.5,0-25,SE,1501-2500,1,0,0,0,0,0,0,0
206.5,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
26.1,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.5,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
58565.3,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
559.1,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
30.9,0-25,Flat,0501-1500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
6548.5,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
0.1,26-40,W,0-500,0,0,0,0,1,0,0,0
0.1,0-25,N,0-500,0,0,0,0,0,0,1,0
36.3,0-25,Flat,1501-2500,0,0,0,1,0,0,0,0
1443.8,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
36,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
34590.8,0-25,Flat,0-500,1,0,0,0,0,0,0,0
4424.3,26-40,South,0501-1500,1,0,0,0,0,0,0,0
2,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
5.7,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
13,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,1,0
2134.3,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
2847.8,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,26-40,NE,0-500,0,0,1,0,0,0,0,0
0.1,26-40,NE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
3.2,0-25,Flat,0-500,0,0,0,0,1,0,0,0
0.5,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
1,0-25,Flat,1501-2500,0,1,0,0,0,0,0,0
0.1,0-25,N,0-500,0,0,0,0,0,0,0,1
18.1,0-25,South,1501-2500,1,0,0,0,0,0,0,0
52.4,0-25,North East,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
730.7,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,NE,501-1500,1,0,0,0,0,0,0,0
28.4,0-25,Flat,1501-2500,0,1,0,0,0,0,0,0
1,0-25,NW,1501-2500,0,0,1,0,0,0,0,0
112.3,0-25,Flat,0-500,1,0,0,0,0,0,0,0
51.7,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
202.8,0-25,North West,1501-2500,1,0,0,0,0,0,0,0
32.7,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
1.5,0-25,Flat,0-500,0,0,0,0,0,0,0,1
56.8,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
89.6,26-40,West,1501-2500,1,0,0,0,0,0,0,0
9,0-25,Flat,2501-3500,1,0,0,0,0,0,0,0
0.1,0-25,E,501-1500,0,0,0,0,0,0,1,0
159.3,26-40,East,2501-3500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.5,0-25,Flat,501-1500,1,0,0,0,0,0,0,0
180,0-25,North East,1501-2500,1,0,0,0,0,0,0,0
89.6,0-25,North East,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,1,0
771.5,0-25,North West,0501-1500,1,0,0,0,0,0,0,0
1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
1832,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
1.4,26-40,SE,1501-2500,1,0,0,0,0,0,0,0
1,0-25,S,0-500,1,0,0,0,0,0,0,0
0.8,0-25,SE,501-1500,0,0,0,0,0,0,0,1
0.1,0-25,N,0-500,1,0,0,0,0,0,0,0
52334.7,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
1.6,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
23.3,41-55,SE,1501-2500,0,0,0,0,1,0,0,0
1.7,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
4.5,0-25,Flat,0501-1500,0,0,0,0,0,0,1,0
0.1,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
400.7,0-25,Flat,0-500,1,0,0,0,0,0,0,0
755.2,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
14864.2,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
58137.8,0-25,Flat,0-500,1,0,0,0,0,0,0,0
1,0-25,NW,501-1500,1,0,0,0,0,0,0,0
73.8,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
36751.9,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
1,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.3,0-25,South,2501-3500,0,1,0,0,0,0,0,0
38.2,0-25,NW,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,41-55,E,1501-2500,0,0,1,0,0,0,0,0
1.7,0-25,N,501-1500,0,0,0,0,1,0,0,0
1066.7,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
1.2,41-55,NE,1501-2500,0,0,0,0,1,0,0,0
1,41-55,W,2501-3500,0,0,0,0,1,0,0,0
2730.5,0-25,Flat,0501-1500,0,0,0,0,1,0,0,0
0.1,26-40,W,1501-2500,1,0,0,0,0,0,0,0
33,26-40,S,1501-2500,1,0,0,0,0,0,0,0
8.7,0-25,North West,1501-2500,1,0,0,0,0,0,0,0
62,0-25,N,501-1500,0,0,0,0,0,0,0,1
0.1,0-25,SW,1501-2500,0,0,0,0,1,0,0,0
4,0-25,SW,2501-3500,1,0,0,0,0,0,0,0
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
0.1,0-25,S,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,SW,501-1500,0,0,0,0,0,0,0,1
0.1,0-25,NW,1501-2500,0,0,0,0,0,0,0,1
0.1,0-25,N,501-1500,0,0,0,0,0,0,0,1
62.7,0-25,South West,1501-2500,0,0,0,0,0,0,0,1
2,26-40,North,1501-2500,0,1,0,0,0,0,0,0
748.5,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,SE,0-500,0,0,0,0,0,0,0,1
11.7,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
52.5,0-25,Flat,0-500,0,0,1,0,0,0,0,0
69.4,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,1,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
818,0-25,N,1501-2500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
2,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.4,0-25,Flat,0-500,0,0,0,1,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,1,0,0,0,0
0.1,0-25,E,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,1,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,1,0,0,0,0
137.8,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,1,0,0,0,0
359.7,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,0
0,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,S,0-500,0,0,1,0,0,0,0,0
0.1,0-25,N,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,NW,1501-2500,1,0,0,0,0,0,0,0
0.3,0-25,SW,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,Unknown,0,0,0,0,0,0,0,1
0.1,0-25,W,0-500,0,0,0,0,0,0,0,1
89.9,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.2,0-25,Flat,0-500,0,0,1,0,0,0,0,0
3492,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,N,0-500,0,0,0,0,1,0,0,0
73.4,0-25,West,0-500,0,1,0,0,0,0,0,0
1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
99.3,0-25,Flat,0-500,0,1,0,0,0,0,0,0
20,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,26-40,South West,0-500,0,0,0,0,1,0,0,0
0.1,0-25,E,1501-2500,0,0,0,0,1,0,0,0
0.1,0-25,N,501-1500,0,0,1,0,0,0,0,0
196.8,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
1,0-25,Flat,0-500,0,0,0,0,0,0,1,0
0.1,0-25,N,1501-2500,0,0,0,0,1,0,0,0
0.1,26-40,E,501-1500,1,0,0,0,0,0,0,0
21304.5,0-25,South,0-500,1,0,0,0,0,0,0,0
0.1,0-25,W,0-500,0,0,0,0,0,0,0,1
0.1,0-25,NW,501-1500,0,0,0,0,1,0,0,0
2203.4,0-25,SE,0-500,0,0,0,0,0,0,1,0
6.2,0-25,W,0-500,0,0,0,0,1,0,0,0
0.3,0-25,Flat,1501-2500,0,1,0,0,0,0,0,0
44539.9,0-25,East,0501-1500,1,0,0,0,0,0,0,0
0.2,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,E,501-1500,0,0,0,0,1,0,0,0
1,0-25,NE,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0501-1500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.2,26-40,E,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,NE,501-1500,0,0,0,0,1,0,0,0
